route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
RED,R1MF,[@14.0.56288404@][1][1302720941921]/8__R1MF,C - MARKET PLACE,0,R1MF,RED 1
RED,R1MF,[@14.0.56288404@][2][1302789028390]/12__R1MF,U - LINCOLN SQUARE,1,R1MF,RED 6
RED,R1MF,[@14.0.56288404@][1][1302721117462]/12__R1MF,C - MARKET PLACE,0,R1MF,RED 1
RED,R1MF,[@14.0.56288404@][2][1302878218400]/7__R1MF,U - LINCOLN SQUARE,1,R1MF,RED 9
RED,R1MF,[@14.0.56288404@][1][1302710871468]/6__R1MF,C - TRAILS - ASHLAND,0,R1MF,[@14.0.56288404@]5
RED,R1MF,[@14.0.56288404@][2][1303315931316]/9__R1MF,U - LINCOLN SQUARE,1,R1MF,[@14.0.56288404@]42
BROWN ALT PM,BA5SCH,[@15.0.61734120@][20][1328807553263]/0__BA5SCH,PARKLAND RIDGE TIMBERLINE,1,BA5SCH,[@15.0.61734120@]225
1N YELLOW ALT,BA5SCH,[@36.0.28512369@][3][1175209611410]/4__BA5SCH,NORTH - ALTERNATE,0,BA5SCH,4E BLUE ALT 1525
BROWN,BA5SCH,[@15.0.61662606@][10][1329151876322]/23__BA5SCH,SOUTHWOOD / COUNTRY FAIR / PARKLAND,0,BA5SCH,[@15.0.63188784@]134
BROWN,BA5SCH,[@15.0.61662606@][10][1329151892322]/24__BA5SCH,SOUTHWOOD / COUNTRY FAIR / PARKLAND,0,BA5SCH,[@15.0.61662606@]364
BROWN,BA5SCH,[@15.0.61662606@][10][1329151918760]/26__BA5SCH,CAMPUS,0,BA5SCH,[@15.0.63188784@]695
5E GREEN EXPRESS 1 ALT,GNX1SHOW WED,[@14.0.56288947@][3][1314394116974]/0__GNX1SHOW_WED,EAST - UNIVERSITY & GREEN,0,GNX1SHOW WED,[@14.0.56288947@]26
7E GREY ALT 2,GREY / GREEN SCH,[@36.0.28512376@][3][1175211426910]/20__GREY_/_GREEN_SCH,EAST - RACE & IOWA,0,GREY / GREEN SCH,7E ALT1
7E GREY ALT 2,GREY / GREEN SCH,[@36.0.28512376@][3][1175211427003]/21__GREY_/_GREEN_SCH,EAST - FAIRLAWN & VINE,0,GREY / GREEN SCH,7E ALT 2
BLUE,B3MF,[@15.0.63191971@][4][1344873325565]/0__B3MF,WEST - COUNTRY FAIR,1,B3MF,[@14.0.56288268@]341
BLUE,B3MF,[@14.0.56288268@][4][1302636703862]/14__B3MF,WEST - COUNTRY FAIR,1,B3MF,4W
BLUE,B3MF,[@14.0.56288268@][3][1302635354802]/19__B3MF,EAST - ILLINOIS TERMINAL,0,B3MF,BLUE 51
BLUE,B3MF,[@14.0.56288268@][4][1302636749043]/15__B3MF,WEST - COUNTRY FAIR,1,B3MF,4W
BROWN ALT PM,9A SHOW,[@15.0.61734120@][10][1328801929311]/0__9A_SHOW,DEVONSHIRE EXPRESS,0,9A SHOW,[@15.0.61734120@]215
BROWN,9B SCHWED BACKUP,[@15.0.63188784@][20][1351087286619]/0__9B_SCHWED_BACKUP,PARKLAND COLLEGE,1,9B SCHWED BACKUP,[@15.0.61662606@]366
GREY WEEKEND,GN5SU,GN3SUNPO__GN5SU,WEST - COUNTRY FAIR,1,GN5SU,GN3SUNPO
GREY WEEKEND,GN5SU,GN3SUN01__GN5SU,WEST - COUNTRY FAIR,1,GN5SU,70W-WKND
GREEN WEEKEND,GN5SU,[@7.0.41202550@][3][1248366605875]/20__GN5SU,EAST - ORCHARD DOWNS,0,GN5SU,50E->PC
GREEN WEEKEND,GN5SU,[@7.0.41202550@][4][1248365375156]/3__GN5SU,WEST - COUNTRY FAIR ,1,GN5SU,GREEN WEEKEND 217
GREY WEEKEND,GN5SU,GN4SUN05__GN5SU,EAST - LINCOLN SQUARE,0,GN5SU,70E-WKND
GREY WEEKEND,GN5SU,GN4SUN06__GN5SU,WEST - COUNTRY FAIR,1,GN5SU,70W-WKND
GREEN WEEKEND,GN5SU,[@7.0.41202550@][3][1248366605875]/26__GN5SU,EAST - ORCHARD DOWNS,0,GN5SU,50E->PC
GREEN WEEKEND,GN5SU,[@7.0.41202550@][4][1248365375156]/9__GN5SU,WEST - COUNTRY FAIR ,1,GN5SU,GREEN WEEKEND 217
GREY WEEKEND,GN5SU,GN1SUN10__GN5SU,EAST - LINCOLN SQUARE,0,GN5SU,70E-WKND
GREY WEEKEND,GN5SU,GN1SUN11__GN5SU,WEST - COUNTRY FAIR,1,GN5SU,70W-WKND
GREEN WEEKEND,GN5SU,[@7.0.41202550@][3][1248366605875]/32__GN5SU,EAST - ORCHARD DOWNS,0,GN5SU,50E->PC
GREEN WEEKEND,GN5SU,[@7.0.41202550@][4][1248365375156]/14__GN5SU,WEST - COUNTRY FAIR ,1,GN5SU,GREEN WEEKEND 217
GREY WEEKEND,GN5SU,GN5SUN14__GN5SU,EAST - LINCOLN SQUARE,0,GN5SU,70E-WKND
YELLOW WEEKEND,Y4SA,[@15.0.63192124@][1][1342109325159]/7__Y4SA,NORTH - MEIJER,0,Y4SA,[@14.0.57766396@]Y3SATPO
YELLOW WEEKEND,Y4SA,[@15.0.63192124@][1][1338468644723]/0__Y4SA,NORTH - MEIJER,0,Y4SA,[@14.0.57766396@]100NY1
YELLOW WEEKEND,Y4SA,[@15.0.63192124@][2][1338469240094]/7__Y4SA,SOUTH - SAVOY,1,Y4SA,[@14.0.57766396@]100S
YELLOW WEEKEND,Y4SA,[@15.0.63192124@][1][1338414280664]/3__Y4SA,NORTH - MEIJER,0,Y4SA,[@14.0.57766396@]100N
YELLOW WEEKEND,Y4SA,[@15.0.63192124@][2][1338469240094]/12__Y4SA,SOUTH - SAVOY,1,Y4SA,[@14.0.57766396@]100S
YELLOW WEEKEND,Y4SA,[@15.0.63192124@][1][1338414280664]/8__Y4SA,NORTH - MEIJER,0,Y4SA,[@14.0.57766396@]100N
YELLOW WEEKEND,Y4SA,[@15.0.63192124@][2][1338469240094]/17__Y4SA,SOUTH - SAVOY,1,Y4SA,[@14.0.57766396@]100S
YELLOW WEEKEND,Y4SA,[@15.0.63192124@][1][1338414280664]/13__Y4SA,NORTH - MEIJER,0,Y4SA,[@14.0.57766396@]100N
YELLOW WEEKEND,Y4SA,[@15.0.63192124@][2][1338469240094]/22__Y4SA,SOUTH - SAVOY,1,Y4SA,[@14.0.57766396@]100S
YELLOW WEEKEND,Y4SA,[@15.0.63192124@][1][1338414280664]/18__Y4SA,NORTH - MEIJER,0,Y4SA,[@14.0.57766396@]100N
YELLOW WEEKEND,Y4SA,[@15.0.63192124@][2][1338469240094]/27__Y4SA,SOUTH - SAVOY,1,Y4SA,[@14.0.57766396@]100S
YELLOW EVENING,Y4SA,[@15.0.63189138@][1][1338410252963]/16__Y4SA,NORTH - MEIJER,0,Y4SA,100N
YELLOW EVENING,Y4SA,[@15.0.63189138@][2][1338410220025]/7__Y4SA,SOUTH - SAVOY,1,Y4SA,100S
YELLOW EVENING,Y4SA,[@15.0.63189138@][1][1338410253056]/21__Y4SA,NORTH - MEIJER,0,Y4SA,100N
YELLOW EVENING,Y4SA,[@15.0.63189138@][2][1338410220118]/12__Y4SA,SOUTH - TRANSIT PLAZA,1,Y4SA,100S->PLAZA
ORANGE,BZ1SCH,[@14.0.51617008@][4][1277756275375]/0__BZ1SCH,WEST - COUNTRY FAIR,1,BZ1SCH,ORANGE 23
ORANGE,BZ1SCH,[@14.0.51617008@][4][1277755269031]/0__BZ1SCH,WEST - COUNTRY FAIR,1,BZ1SCH,ORANGE 32
ORANGE,BZ1SCH,[@14.0.51617008@][3][1277754475578]/0__BZ1SCH,EAST - LINCOLN SQUARE,0,BZ1SCH,ORANGE 15
BRONZE,BZ1SCH,[@15.0.63192037@][4][1337952855101]/8__BZ1SCH,WEST - CAMPUS,1,BZ1SCH,[@15.0.63192037@]4
BRONZE,BZ1SCH,[@15.0.63192037@][3][1337951940615]/0__BZ1SCH,EAST - YANKEE RIDGE,0,BZ1SCH,[@15.0.63192037@]1
BRONZE,BZ1SCH,[@15.0.63192037@][4][1337952881024]/9__BZ1SCH,WEST - CAMPUS,1,BZ1SCH,[@15.0.63192037@]4
BRONZE,BZ1SCH,[@14.0.51709163@][3][1275598033265]/0__BZ1SCH,EAST - LINCOLN SQUARE,0,BZ1SCH,8E
BRONZE,BZ1SCH,[@15.0.63192037@][4][1337952881024]/11__BZ1SCH,WEST - CAMPUS,1,BZ1SCH,[@15.0.63192037@]4
BRONZE,BZ1SCH,[@7.0.41201636@][3][1243610996218]/0__BZ1SCH,EAST - LINCOLN SQUARE,0,BZ1SCH,8E
BRONZE,BZ1SCH,[@7.0.41201636@][4][1243606549343]/4__BZ1SCH,WEST - CAMPUS,1,BZ1SCH,8W
BRONZE,BZ1SCH,[@7.0.41201636@][3][1243611110703]/1__BZ1SCH,EAST - LINCOLN SQUARE,0,BZ1SCH,8E
BRONZE,BZ1SCH,[@7.0.41201636@][4][1243606711390]/5__BZ1SCH,WEST - CAMPUS,1,BZ1SCH,8W
BRONZE,BZ1SCH,[@7.0.41201636@][3][1243611110703]/2__BZ1SCH,EAST - LINCOLN SQUARE,0,BZ1SCH,8E
BRONZE,BZ1SCH,[@7.0.41201636@][4][1243606711390]/6__BZ1SCH,WEST - CAMPUS,1,BZ1SCH,8W
BRONZE,BZ1SCH,[@7.0.41201636@][3][1243611110703]/3__BZ1SCH,EAST - LINCOLN SQUARE,0,BZ1SCH,8E
BRONZE,BZ1SCH,[@7.0.41201636@][4][1243606711390]/7__BZ1SCH,WEST - CAMPUS,1,BZ1SCH,8W
BRONZE,BZ1SCH,[@7.0.41201636@][3][1243611110703]/4__BZ1SCH,EAST - LINCOLN SQUARE,0,BZ1SCH,8E
BRONZE,BZ1SCH,[@7.0.41201636@][4][1243606734437]/8__BZ1SCH,WEST - CAMPUS,1,BZ1SCH,8W
BRONZE,BZ1SCH,[@15.0.63192037@][4][1337953092215]/14__BZ1SCH,WEST - CAMPUS,1,BZ1SCH,[@15.0.63192037@]4
BRONZE,BZ1SCH,[@15.0.63192037@][3][1337951976131]/1__BZ1SCH,EAST - YANKEE RIDGE,0,BZ1SCH,[@15.0.63192037@]1
BRONZE,BZ1SCH,[@15.0.63192037@][4][1337953358220]/18__BZ1SCH,WEST - CAMPUS,1,BZ1SCH,[@15.0.63192037@]7
BRONZE,BZ1SCH,[@15.0.63192037@][3][1337951997335]/3__BZ1SCH,EAST - YANKEE RIDGE,0,BZ1SCH,[@15.0.63192037@]1
BRONZE,BZ1SCH,[@15.0.63192037@][3][1337952138353]/5__BZ1SCH,EAST - YANKEE RIDGE,0,BZ1SCH,[@15.0.63192037@]1
BRONZE,BZ1SCH,[@7.0.41201636@][4][1243606759125]/10__BZ1SCH,WEST - CAMPUS,1,BZ1SCH,8W
BRONZE,BZ1SCH,[@14.0.51709163@][3][1277738315250]/1__BZ1SCH,EAST - LINCOLN SQUARE,0,BZ1SCH,8E
GREY,GN2-3 SCH,[@36.0.28513000@][3][1175212271739]/55__GN2-3_SCH,EAST - BRADLEY & 5TH,0,GN2-3 SCH,1435
GREEN,GN2-3 SCH,[@36.0.28512510@][3][1175212065333]/50__GN2-3_SCH,EAST - COUNTRY SQUIRE,0,GN2-3 SCH,SCWD UMS
BRONZE,T3MF,[@7.0.41201636@][4][1248385296531]/1__T3MF,WEST - ORCHARD DOWNS,1,T3MF,BRONZE 6
BRONZE,T3MF,[@7.0.41201636@][4][1243606400265]/3__T3MF,WEST - ORCHARD DOWNS,1,T3MF,8W BRONZE 5
TEAL,T3MF,[@7.0.41893871@][4][1243540851671]/2__T3MF,WEST - ILLINOIS TERMINAL,1,T3MF,12W TEAL 12
TEAL,T3MF,[@7.0.41893871@][3][1243541396687]/72__T3MF,EAST - ORCHARD DOWNS,0,T3MF,12E TEAL 13
TEAL,T3MF,[@7.0.41893871@][4][1243540851671]/4__T3MF,WEST - ILLINOIS TERMINAL,1,T3MF,12W TEAL 12
TEAL,T3MF,[@7.0.41893871@][3][1243541396687]/74__T3MF,EAST - ORCHARD DOWNS,0,T3MF,12E TEAL 13
TEAL,T3MF,[@7.0.41893871@][4][1243540851671]/6__T3MF,WEST - ILLINOIS TERMINAL,1,T3MF,12W TEAL 12
TEAL,T3MF,[@7.0.41893871@][3][1243541396687]/76__T3MF,EAST - ORCHARD DOWNS,0,T3MF,12E TEAL 13
TEAL,T3MF,[@7.0.41893871@][4][1243540851671]/8__T3MF,WEST - ILLINOIS TERMINAL,1,T3MF,12W TEAL 12
TEAL,T3MF,[@7.0.41893871@][3][1243541396687]/78__T3MF,EAST - ORCHARD DOWNS,0,T3MF,12E TEAL 13
TEAL,T3MF,[@7.0.41893871@][4][1243540851671]/10__T3MF,WEST - ILLINOIS TERMINAL,1,T3MF,12W TEAL 12
TEAL,T3MF,[@7.0.41893871@][3][1243541396687]/80__T3MF,EAST - ORCHARD DOWNS,0,T3MF,12E TEAL 13
TEAL,T3MF,[@7.0.41893871@][4][1243540851671]/12__T3MF,WEST - ILLINOIS TERMINAL,1,T3MF,12W TEAL 12
TEAL,T3MF,[@7.0.41893871@][3][1243541396687]/82__T3MF,EAST - ORCHARD DOWNS,0,T3MF,12E TEAL 13
TEAL,T3MF,[@7.0.41893871@][4][1243540851671]/14__T3MF,WEST - ILLINOIS TERMINAL,1,T3MF,12W TEAL 12
TEAL,T3MF,[@7.0.41893871@][3][1243541396687]/84__T3MF,EAST - ORCHARD DOWNS,0,T3MF,12E TEAL 13
TEAL,T3MF,[@7.0.41893871@][4][1243540851671]/16__T3MF,WEST - ILLINOIS TERMINAL,1,T3MF,12W TEAL 12
TEAL,T3MF,[@7.0.41893871@][3][1243541396687]/86__T3MF,EAST - ORCHARD DOWNS,0,T3MF,12E TEAL 13
TEAL,T3MF,[@7.0.41893871@][4][1243540851671]/18__T3MF,WEST - ILLINOIS TERMINAL,1,T3MF,12W TEAL 12
TEAL,T3MF,[@7.0.41893871@][3][1243541396687]/88__T3MF,EAST - ORCHARD DOWNS,0,T3MF,12E TEAL 13
TEAL,T3MF,[@7.0.41893871@][4][1243540851671]/20__T3MF,WEST - ILLINOIS TERMINAL,1,T3MF,12W TEAL 12
TEAL,T3MF,[@7.0.41893871@][3][1243541396687]/90__T3MF,EAST - ORCHARD DOWNS,0,T3MF,12E TEAL 13
TEAL,T3MF,[@7.0.41893871@][4][1243540851671]/22__T3MF,WEST - ILLINOIS TERMINAL,1,T3MF,12W TEAL 12
TEAL,T3MF,[@7.0.41893871@][3][1243541396687]/92__T3MF,EAST - ORCHARD DOWNS,0,T3MF,12E TEAL 13
TEAL,T3MF,[@7.0.41893871@][4][1243540851671]/24__T3MF,WEST - ILLINOIS TERMINAL,1,T3MF,12W TEAL 12
TEAL,T3MF,[@7.0.41893871@][3][1243541396687]/94__T3MF,EAST - ORCHARD DOWNS,0,T3MF,12E TEAL 13
TEAL,T3MF,[@7.0.41893871@][4][1243540851671]/26__T3MF,WEST - ILLINOIS TERMINAL,1,T3MF,12W TEAL 12
TEAL,T3MF,[@7.0.41893871@][3][1243541396687]/96__T3MF,EAST - ORCHARD DOWNS,0,T3MF,12E TEAL 13
TEAL,T3MF,[@7.0.41893871@][4][1243540851671]/28__T3MF,WEST - ILLINOIS TERMINAL,1,T3MF,12W TEAL 12
TEAL,T3MF,[@7.0.41893871@][3][1243541396687]/98__T3MF,EAST - ORCHARD DOWNS,0,T3MF,12E TEAL 13
TEAL,T3MF,[@7.0.41893871@][4][1243540851671]/30__T3MF,WEST - ILLINOIS TERMINAL,1,T3MF,12W TEAL 12
TEAL,T3MF,[@7.0.41893871@][3][1243541396687]/100__T3MF,EAST - ORCHARD DOWNS,0,T3MF,12E TEAL 13
TEAL,T3MF,[@7.0.41893871@][4][1243540851671]/32__T3MF,WEST - ILLINOIS TERMINAL,1,T3MF,12W TEAL 12
TEAL,T3MF,[@7.0.41893871@][3][1243541396687]/102__T3MF,EAST - ORCHARD DOWNS,0,T3MF,12E TEAL 13
TEAL,T3MF,[@7.0.41893871@][4][1243540851671]/34__T3MF,WEST - ILLINOIS TERMINAL,1,T3MF,12W TEAL 12
TEAL,T3MF,[@7.0.41893871@][3][1243541396687]/104__T3MF,EAST - ORCHARD DOWNS,0,T3MF,12E TEAL 13
TEAL EVENING,T3MF,[@7.0.41903462@][4][1243545628328]/0__T3MF,WEST - ILLINOIS TERMINAL,1,T3MF,TEAL EVENING 12
TEAL EVENING,T3MF,[@7.0.41903462@][3][1243545697437]/15__T3MF,EAST - ORCHARD DOWNS,0,T3MF,TEAL EVENING 13
TEAL EVENING,T3MF,[@7.0.41903462@][4][1243545628328]/2__T3MF,WEST - ILLINOIS TERMINAL,1,T3MF,TEAL EVENING 12
TEAL EVENING,T3MF,[@7.0.41903462@][3][1243545697437]/17__T3MF,EAST - ORCHARD DOWNS,0,T3MF,TEAL EVENING 13
TEAL EVENING,T3MF,[@7.0.41903462@][4][1243545628328]/4__T3MF,WEST - ILLINOIS TERMINAL,1,T3MF,TEAL EVENING 12
TEAL EVENING,T3MF,[@7.0.41903462@][3][1243545697437]/19__T3MF,EAST - ORCHARD DOWNS,0,T3MF,TEAL EVENING 13
TEAL EVENING,T3MF,[@7.0.41903462@][4][1243545628328]/6__T3MF,WEST - ILLINOIS TERMINAL,1,T3MF,TEAL EVENING 12
TEAL EVENING,T3MF,[@7.0.41903462@][3][1243545697437]/21__T3MF,EAST - ORCHARD DOWNS,0,T3MF,TEAL EVENING 13
TEAL EVENING,T3MF,[@7.0.41903462@][4][1243545628328]/8__T3MF,WEST - ILLINOIS TERMINAL,1,T3MF,TEAL EVENING 12
TEAL EVENING,T3MF,[@7.0.41903462@][3][1243545697437]/23__T3MF,EAST - ORCHARD DOWNS,0,T3MF,TEAL EVENING 13
TEAL EVENING,T3MF,[@7.0.41903462@][4][1243545628328]/10__T3MF,WEST - ILLINOIS TERMINAL,1,T3MF,TEAL EVENING 12
TEAL EVENING,T3MF,[@7.0.41903462@][3][1243545697437]/25__T3MF,EAST - ORCHARD DOWNS,0,T3MF,TEAL EVENING 14
TEAL EVENING,T3MF,[@7.0.41903462@][4][1243545654281]/12__T3MF,WEST - ILLINOIS TERMINAL,1,T3MF,TEAL EVENING 12
TEAL EVENING,T3MF,[@7.0.41903462@][3][1243545711640]/27__T3MF,EAST - ORCHARD DOWNS,0,T3MF,TEAL EVENING 13
TEAL EVENING,T3MF,[@7.0.41903462@][4][1243545654281]/14__T3MF,WEST - ILLINOIS TERMINAL,1,T3MF,TEAL EVENING 12
TEAL EVENING,T3MF,[@7.0.41903462@][3][1243545711640]/29__T3MF,EAST - ORCHARD DOWNS,0,T3MF,TEAL EVENING 13
GREEN WEEKEND,GN2SA,GN2SATPO__GN2SA,EAST - SUNNYCREST,0,GN2SA,GN1SUNPO
GREEN WEEKEND,GN2SA,[@15.0.63188916@][3][1351019277753]/0__GN2SA,EAST - SUNNYCREST,0,GN2SA,[@15.0.63188916@]15
GREEN WEEKEND,GN2SA,[@7.0.38114334@][4][1215790259765]/23__GN2SA,WEST - COUNTRY FAIR ,1,GN2SA,GREEN WEEKEND 40
GREEN WEEKEND,GN2SA,GN2SAT002__GN2SA,EAST - ORCHARD DOWNS,0,GN2SA,50E-WKND-HP->CF
GREEN WEEKEND,GN2SA,GN2SAT004__GN2SA,EAST - ORCHARD DOWNS,0,GN2SA,50E-WKND
GREEN WEEKEND,GN2SA,[@7.0.41202550@][4][1248701836140]/0__GN2SA,WEST - COUNTRY FAIR ,1,GN2SA,GREEN WEEKEND 217
GREY WEEKEND,GN2SA,GN4SAT002__GN2SA,EAST - LINCOLN SQUARE,0,GN2SA,70E-WKND
GREY WEEKEND,GN2SA,GN4SAT003__GN2SA,WEST - COUNTRY FAIR,1,GN2SA,70W-WKND
GREEN WEEKEND,GN2SA,GN4SAT004__GN2SA,EAST - ORCHARD DOWNS,0,GN2SA,50E-WKND
GREEN WEEKEND,GN2SA,[@7.0.41202550@][4][1248701836140]/1__GN2SA,WEST - COUNTRY FAIR ,1,GN2SA,GREEN WEEKEND 217
GREY WEEKEND,GN2SA,GN5SAT008__GN2SA,EAST - LINCOLN SQUARE,0,GN2SA,70E-WKND
GREY WEEKEND,GN2SA,GN5SAT009__GN2SA,WEST - COUNTRY FAIR,1,GN2SA,70W-WKND
GREEN WEEKEND,GN2SA,GN5SAT010__GN2SA,EAST - ORCHARD DOWNS,0,GN2SA,50E-WKND
GREEN WEEKEND,GN2SA,[@7.0.41202550@][4][1248701836140]/2__GN2SA,WEST - COUNTRY FAIR ,1,GN2SA,GREEN WEEKEND 217
GREY WEEKEND,GN2SA,GN3SAT014__GN2SA,EAST - LINCOLN SQUARE,0,GN2SA,70E-WKND
GREY WEEKEND,GN2SA,GN3SAT015__GN2SA,WEST - COUNTRY FAIR,1,GN2SA,70W-WKND
GREEN WEEKEND,GN2SA,GN3SAT016__GN2SA,EAST - ORCHARD DOWNS,0,GN2SA,50E-WKND
GREEN WEEKEND,GN2SA,[@7.0.41202550@][4][1248701836140]/3__GN2SA,WEST - COUNTRY FAIR ,1,GN2SA,GREEN WEEKEND 217
GREY WEEKEND,GN2SA,GN1SAT020__GN2SA,EAST - LINCOLN SQUARE,0,GN2SA,70E-WKND
GREY WEEKEND,GN2SA,GN1SAT021__GN2SA,WEST - COUNTRY FAIR,1,GN2SA,70W-WKND
GREEN EVENING,GN2SA,[@7.0.41201218@][3][1243956357015]/1__GN2SA,EAST - ORCHARD DOWNS,0,GN2SA,GREEN EVENING 39
GREEN EVENING,GN2SA,[@7.0.41201218@][4][1243957079000]/24__GN2SA,WEST - COUNTRY FAIR ,1,GN2SA,50W GREEN 57
GREY WEEKEND,GN2SA,GN2SAT026__GN2SA,EAST - LINCOLN SQUARE,0,GN2SA,70E-WKND
GREY WEEKEND,GN2SA,GN2SAT027__GN2SA,WEST - COUNTRY FAIR,1,GN2SA,70W-WKND
GREEN EVENING,GN2SA,[@7.0.41201218@][3][1243956357015]/7__GN2SA,EAST - ORCHARD DOWNS,0,GN2SA,GREEN EVENING 39
GREEN EVENING,GN2SA,[@7.0.41201218@][4][1243957119984]/30__GN2SA,WEST - ILLINOIS TERMINAL,1,GN2SA,50W GREEN 59
SILVER LIMITED WEEKEND,SV1SA,[@15.0.67916770@][2][1363721531567]/0__SV1SA,SOUTH - CAMPUS,1,SV1SA,[@15.0.67916770@]1
SILVER LIMITED WEEKEND,SV1SA,[@15.0.67916770@][2][1363721576832]/1__SV1SA,SOUTH - CAMPUS,1,SV1SA,[@15.0.67916770@]3
SILVER LIMITED WEEKEND,SV1SA,[@15.0.67916770@][1][1363722440092]/51__SV1SA,NORTH - LINCOLN SQUARE,0,SV1SA,[@15.0.67916770@]2
SILVER LIMITED WEEKEND,SV1SA,[@15.0.67916770@][2][1363721613441]/2__SV1SA,SOUTH - CAMPUS,1,SV1SA,[@15.0.67916770@]3
SILVER LIMITED WEEKEND,SV1SA,[@15.0.67916770@][1][1363722440092]/52__SV1SA,NORTH - LINCOLN SQUARE,0,SV1SA,[@15.0.67916770@]2
SILVER LIMITED WEEKEND,SV1SA,[@15.0.67916770@][2][1363721613441]/3__SV1SA,SOUTH - CAMPUS,1,SV1SA,[@15.0.67916770@]3
SILVER LIMITED WEEKEND,SV1SA,[@15.0.67916770@][1][1363722440092]/53__SV1SA,NORTH - LINCOLN SQUARE,0,SV1SA,[@15.0.67916770@]2
SILVER LIMITED WEEKEND,SV1SA,[@15.0.67916770@][2][1363721613441]/4__SV1SA,SOUTH - CAMPUS,1,SV1SA,[@15.0.67916770@]3
SILVER LIMITED WEEKEND,SV1SA,[@15.0.67916770@][1][1363722440092]/54__SV1SA,NORTH - LINCOLN SQUARE,0,SV1SA,[@15.0.67916770@]2
SILVER LIMITED WEEKEND,SV1SA,[@15.0.67916770@][2][1363721613441]/5__SV1SA,SOUTH - CAMPUS,1,SV1SA,[@15.0.67916770@]3
SILVER LIMITED WEEKEND,SV1SA,[@15.0.67916770@][1][1363722440092]/55__SV1SA,NORTH - LINCOLN SQUARE,0,SV1SA,[@15.0.67916770@]2
SILVER LIMITED WEEKEND,SV1SA,[@15.0.67916770@][2][1363721613441]/6__SV1SA,SOUTH - CAMPUS,1,SV1SA,[@15.0.67916770@]3
SILVER LIMITED WEEKEND,SV1SA,[@15.0.67916770@][1][1363722440092]/56__SV1SA,NORTH - LINCOLN SQUARE,0,SV1SA,[@15.0.67916770@]2
SILVER LIMITED WEEKEND,SV1SA,[@15.0.67916770@][2][1363721613441]/7__SV1SA,SOUTH - CAMPUS,1,SV1SA,[@15.0.67916770@]3
SILVER LIMITED WEEKEND,SV1SA,[@15.0.67916770@][1][1363722440092]/57__SV1SA,NORTH - LINCOLN SQUARE,0,SV1SA,[@15.0.67916770@]2
SILVER LIMITED WEEKEND,SV1SA,[@15.0.67916770@][2][1363721613441]/8__SV1SA,SOUTH - CAMPUS,1,SV1SA,[@15.0.67916770@]3
SILVER LIMITED WEEKEND,SV1SA,[@15.0.67916770@][1][1363722440092]/58__SV1SA,NORTH - LINCOLN SQUARE,0,SV1SA,[@15.0.67916770@]2
SILVER LIMITED WEEKEND,SV1SA,[@15.0.67916770@][2][1363721613441]/9__SV1SA,SOUTH - CAMPUS,1,SV1SA,[@15.0.67916770@]3
SILVER LIMITED WEEKEND,SV1SA,[@15.0.67916770@][1][1363722440092]/59__SV1SA,NORTH - LINCOLN SQUARE,0,SV1SA,[@15.0.67916770@]2
SILVER LIMITED WEEKEND,SV1SA,[@15.0.67916770@][2][1363721613441]/10__SV1SA,SOUTH - CAMPUS,1,SV1SA,[@15.0.67916770@]3
SILVER LIMITED WEEKEND,SV1SA,[@15.0.67916770@][1][1363722440092]/60__SV1SA,NORTH - LINCOLN SQUARE,0,SV1SA,[@15.0.67916770@]2
SILVER LIMITED WEEKEND,SV1SA,[@15.0.67916770@][2][1363721613441]/11__SV1SA,SOUTH - CAMPUS,1,SV1SA,[@15.0.67916770@]3
SILVER LIMITED WEEKEND,SV1SA,[@15.0.67916770@][1][1363722440092]/61__SV1SA,NORTH - LINCOLN SQUARE,0,SV1SA,[@15.0.67916770@]2
SILVER LIMITED WEEKEND,SV1SA,[@15.0.67916770@][2][1363721639425]/12__SV1SA,SOUTH - CAMPUS,1,SV1SA,[@15.0.67916770@]3
SILVER LIMITED WEEKEND,SV1SA,[@15.0.67916770@][1][1363722440092]/62__SV1SA,NORTH - LINCOLN SQUARE,0,SV1SA,[@15.0.67916770@]2
SILVER LIMITED WEEKEND,SV1SA,[@15.0.67916770@][2][1363721639425]/13__SV1SA,SOUTH - CAMPUS,1,SV1SA,[@15.0.67916770@]3
SILVER LIMITED WEEKEND,SV1SA,[@15.0.67916770@][1][1363722440092]/63__SV1SA,NORTH - LINCOLN SQUARE,0,SV1SA,[@15.0.67916770@]2
SILVER LIMITED WEEKEND,SV1SA,[@15.0.67916770@][2][1363721639425]/14__SV1SA,SOUTH - CAMPUS,1,SV1SA,[@15.0.67916770@]3
SILVER LIMITED WEEKEND,SV1SA,[@15.0.67916770@][1][1363722440092]/64__SV1SA,NORTH - LINCOLN SQUARE,0,SV1SA,[@15.0.67916770@]2
SILVER LIMITED WEEKEND,SV1SA,[@15.0.67916770@][2][1363721639425]/15__SV1SA,SOUTH - CAMPUS,1,SV1SA,[@15.0.67916770@]3
SILVER LIMITED WEEKEND,SV1SA,[@15.0.67916770@][1][1363722440092]/65__SV1SA,NORTH - LINCOLN SQUARE,0,SV1SA,[@15.0.67916770@]2
SILVER LIMITED WEEKEND,SV1SA,[@15.0.67916770@][2][1363721639425]/16__SV1SA,SOUTH - CAMPUS,1,SV1SA,[@15.0.67916770@]3
